id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户
4566052174563626,JrIjLj9cS,"再不付定金就要错过一年啦！11月1日前抢预售新品，限时低至6折。11月1日0-2点付尾款，会员累计实付满1999元就送限量盲盒一套， 还享跨店每满300减40~ 快来搭末班车~复制淘口令🎵uIjccj0Qkwy📲,今晚8时看跨夜直播 ，领大额券赢赠礼，11月1日0点准时抢新品 ！#星巴克双十一直播#明天14时伙伴主播连线星粉，分享与星巴克有关的故事。有咖啡也有故事，就等你了！ 🎵HBuKcj7UDbG📲",,https://wx1.sinaimg.cn/large/001TRdyFly1gk8cyfuel8j60ku0msdn602.jpg,,,2020-10-31,iPhone客户端,9,4,0,星巴克双十一直播,
4565882963231502,JrDUQdyF0,2020.10.31-2020.11.1带着任意“星巴克元素”晒出你的/娃的/爪爪的/万圣创意照，带话题#万圣节一起开星# @星巴克中国🎃好礼1：揪100位星粉，送出中杯饮品券或2张#早餐天天要上星# 星巴克早餐券 （上海和台州的星粉可选）抽奖详情 🎃好礼2: 选10位优质酷炫作品送星爸爸下一季星杯随机款（下一季是什么呢？）🎃好礼3: 选1 位超优秀作品，送星爸爸限量珍藏@星巴克臻选上海烘焙工坊 限量版星杯1只 + 臻选咖啡豆1包+星爸爸下一季会员星礼包 + 星巴克天猫旗舰店Lamy合作款商品一件,,"https://wx2.sinaimg.cn/large/001TRdyFgy1gk7t786ya3j60yi1owkjl02.jpg,https://wx1.sinaimg.cn/large/001TRdyFgy1gk7t78nouqj60rs126gyn02.jpg,https://wx3.sinaimg.cn/large/001TRdyFgy1gk7t79isntj61jk112x6f02.jpg,https://wx2.sinaimg.cn/large/001TRdyFgy1gk7t79we8hj618y0u07au02.jpg,https://wx3.sinaimg.cn/large/001TRdyFgy1gk7t77g85nj60yi1nckjl02.jpg,https://wx2.sinaimg.cn/large/001TRdyFgy1gk7t76gacwj60rk0vuwja02.jpg,https://wx2.sinaimg.cn/large/001TRdyFgy1gk7t7adj0gj60u019010c02.jpg,https://wx1.sinaimg.cn/large/001TRdyFgy1gk7t7bbhm4j61jk2batze02.jpg,https://wx2.sinaimg.cn/large/001TRdyFgy1gk7t7bqhlkj61jk15odyz02.jpg",,,2020-10-31,iPhone客户端,417,305,130,"万圣节一起开星,早餐天天要上星","星巴克中国,星巴克臻选上海烘焙工坊"
4565878379906712,JrDNrFzbG,还有5分钟，官宣万圣重磅活动❤️ ,,,,,2020-10-31,iPhone客户端,317,287,6,,
4565840898819380,JrCOZB0k4,《豆子的故事-第八章：Follow追随》 来自超级星粉Zane Chen@爱蓝调的巍峰 。关注+转发，留下你的观影体验，抽3位送云南臻选咖啡豆。 他，是一位中学语文老师，不教课的时候，他是星巴克的超级粉丝！爱上星巴克的摩卡，从此一杯摩卡一部电影，变成了他的日常；在西雅图第一家星巴克门店，伙伴之间“飞杯子”的场景，让他发现原来星巴克不只是一杯摩卡，而是伙伴的逗趣与人文关怀……2017年霍华德·舒尔茨在清华演讲里的一句话Ubuntu（我之存在，因为有你）让他开启了追随咖啡的世界之旅。从埃塞俄比亚到肯尼亚，再到南非，一路打卡，一路爱。通过咖啡，他和遥远的纽约，有了“邮寄往来”，星巴克每出一款新的云南咖啡豆，他都会介绍给纽约的伙伴。就这样，远方的咖啡，漂洋过海而来，也因为这份友谊，中国的咖啡，飘洋过海而去~更多他的故事，可以戳这里豆子的故事8｜在地球的彼端，有你不认识的咖啡豆子的故事，并没有结束，推门而入的星巴克门店里，有那一杯关于你和我的故事，正在等待发生。  星巴克中国的微博视频 抽奖详情,,,"https://f.video.weibocdn.com/BSGy4Y6vlx07HCgFvwtq010412010HwP0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&ori=0&ps=1BThihd3VLAY5R&Expires=1620118992&ssig=xBPqHLffVp&KID=unistore,video",,2020-10-30,微博视频号,41,34,42,,爱蓝调的巍峰
4565708744692917,JrznQjGQd,这杯酒，得喝关注➕@星巴克臻选上海烘焙工坊 ,,"https://wx2.sinaimg.cn/large/001TRdyFly1gk79hrbmuaj60t8123tha02.jpg,https://wx2.sinaimg.cn/large/001TRdyFly1gk79i2oievj615o0rstfp02.jpg,https://wx1.sinaimg.cn/large/001TRdyFly1gk79i2bdxqj60u018zwnh02.jpg,https://wx4.sinaimg.cn/large/001TRdyFly1gk79i31azpj615o0rsak002.jpg,https://wx3.sinaimg.cn/large/001TRdyFly1gk79i3avruj60m80et41q02.jpg,https://wx2.sinaimg.cn/large/001TRdyFly1gk79i3k4gej60u017yn6o02.jpg",,,2020-10-30,iPhone客户端,42,7,4,,星巴克臻选上海烘焙工坊
4565703057743679,JrzeFwuu3,看一眼就陷进去的气质墨绿，经典墨绿系列星杯个个优雅貌美，收藏控星粉简直无法say no~今晚7点看#星巴克双十一直播#  复制淘口令🎵jIKrc8wnVki📲，墨绿经典系列抢先看。11月1日0点，定好闹铃一起抢 ~复制淘口令🎵uGE8c86Q3Hd📲明天14点，看来自广东省的潮人伙伴教你做最in的星粉 ，洒洒水啦~ ,,https://wx2.sinaimg.cn/large/001TRdyFly1gk78v3vv18j60ku0m8ag802.jpg,,,2020-10-30,iPhone客户端,35,7,2,,
4565682580886804,JryHE3IHi,万圣涂装继续开启白杯在开派对，有南瓜趴体、撒糖果、看对眼、飞行日&怎么只剩下一半了门店里也有万圣小乐魔特饮上线，买一杯还能解锁打怪讨糖装8折福利可能……还有万圣派对随即开启，记得来咨询门店伙伴呀🎃#万圣节一起开星# ,,"https://wx3.sinaimg.cn/large/001TRdyFly1gk76cyrsmyj633y137qv502.jpg,https://wx1.sinaimg.cn/large/001TRdyFly1gk76d1c6k8j62c02c0u0x02.jpg,https://wx3.sinaimg.cn/large/001TRdyFly1gk76d416afj62c028px6p02.jpg,https://wx1.sinaimg.cn/large/001TRdyFly1gk76d7mxfgj62c02c0x6p02.jpg,https://wx4.sinaimg.cn/large/001TRdyFly1gk76dabdd1j62c02c0qv502.jpg,https://wx3.sinaimg.cn/large/001TRdyFly1gk76dcruoqj62c02c0x6p02.jpg,https://wx2.sinaimg.cn/large/001TRdyFly1gk76dirpvqj60u01654qp02.jpg,https://wx1.sinaimg.cn/large/001TRdyFly1gk76ddvvhdj60u00zb0xp02.jpg,https://wx1.sinaimg.cn/large/001TRdyFly1gk76dha3w0g60no0g0npg02.gif,https://wx4.sinaimg.cn/large/001TRdyFly1gk76heeibhj639u26lhdw02.jpg,https://wx4.sinaimg.cn/large/001TRdyFly1gk76hk0kmtj63h02bekjq02.jpg,https://wx2.sinaimg.cn/large/001TRdyFly1gk76h9zz7zj63h02bee8802.jpg",,,2020-10-30,iPhone客户端,76,21,7,万圣节一起开星,
4565640105164856,JrxB8lFC8,周五从美好的#GOODGOOD# 打开来自星粉的投稿“今年疫情前，捡到了一只被遗弃的小猫，只有几个月大，一只眼睛的眼球外翻，被扔在路边，身上都是脏泥，奄奄一息的样子，爬都爬不动，疼的一抽一抽的。赶紧带小猫回去，经过了一个月多的休养，虽然很遗憾，他的那只眼睛没有保住，哈哈，也不妨碍他成为一只帅气的小家伙。最近还带着胆大包天的他出去遛弯，去了星巴克的宠物门店也算开了开眼界，靠着家不远。最近把用过的星巴克的植物肉千层面的盒子改造成猫食碗，相当靠谱。”2018年，我们在深圳梅林卓越汇开设了第一家#星巴克宠物友好门店# 。宠物给我们陪伴和心灵的慰藉，陪伴很多家庭，温暖了很多心灵，让我们一起爱护小动物，#领养代替购买#,,"https://wx2.sinaimg.cn/large/001TRdyFgy1gk71bmklykj60u0140gu402.jpg,https://wx1.sinaimg.cn/large/001TRdyFgy1gk71bq85wjj61w02iox6p02.jpg,https://wx1.sinaimg.cn/large/001TRdyFgy1gk71bpc6faj61hc0u07jm02.jpg,https://wx1.sinaimg.cn/large/001TRdyFgy1gk71bofhknj63402c0b2c02.jpg",,,2020-10-30,iPhone客户端,84,15,3,"GOODGOOD,星巴克宠物友好门店,领养代替购买",
4565458219172794,JrsRLCugi,《豆子的故事-第七章：Mix融合》 来自Bar Mixato主理人Timothee。关注+转发，留下你的观影体验，抽3位送云南臻选咖啡豆。 在咖啡馆喝酒是一种什么样的体验？Bar Mixato就是在某次喝咖啡时的一次奇想下，诞生的。它是“the art of mixing”（混合的艺术），咖啡、茶、美食，再加上鸡尾酒，这些体验在一家门店就能获得。我们邀请来芝华士鸡尾酒大师赛中国区冠军，为它注入更多创新基因。创造出“酒冲咖啡”这样的奇想饮品——西西里圆舞曲，让你一次感受手冲与融合之味……从工坊的第一家Bar Mixato，到现在的一周岁，它已经是一个成熟的酒吧了！最近它也在开启派对，详情可以关注@星巴克臻选上海烘焙工坊 和下面链接里的区域微博哦门店地址戳：BAR MIXATO 门店地址更多Bar Mixato的故事，可以戳豆子的故事7｜两个世界的融合，打开BAR MIXATO生日季的惊喜#豆子的故事##星巴克咖啡文化节# 星巴克中国的微博视频 抽奖详情,,,"https://f.video.weibocdn.com/xBqE2lnLlx07HyVCLGwg01041200WmLe0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&ori=0&ps=1BThihd3VLAY5R&Expires=1620118994&ssig=9zfDjG8WCo&KID=unistore,video",,2020-10-29,微博视频号,48,28,36,"豆子的故事,星巴克咖啡文化节",星巴克臻选上海烘焙工坊
4565439021587290,JrsmO6EVs,#“打工人”满血复活# 万圣节的脚步近了准备好了吗 ,,"https://wx3.sinaimg.cn/large/001TRdyFgy1gk6eiah98bj61400u0k2202.jpg,https://wx1.sinaimg.cn/large/001TRdyFgy1gk6eiawpbrj61400u0gwr02.jpg,https://wx1.sinaimg.cn/large/001TRdyFgy1gk6eibkapbj61400u0jya02.jpg,https://wx4.sinaimg.cn/large/001TRdyFgy1gk6eibyh4oj60ic0skn1202.jpg,https://wx3.sinaimg.cn/large/001TRdyFgy1gk6eicfvvuj61li0u04br02.jpg,https://wx1.sinaimg.cn/large/001TRdyFgy1gk6eicw5t3j60u014045e02.jpg,https://wx4.sinaimg.cn/large/001TRdyFgy1gk6eid6m7qj60u018yah002.jpg,https://wx1.sinaimg.cn/large/001TRdyFgy1gk6ei9udotj60zk1hcwr102.jpg,https://wx2.sinaimg.cn/large/001TRdyFgy1gk6eidut24j60yi1z0kjl02.jpg,https://wx3.sinaimg.cn/large/001TRdyFly1gk6em3ipq7j63402c0hdt02.jpg,https://wx1.sinaimg.cn/large/001TRdyFly1gk6elzjfalj63402c0u0x02.jpg",,,2020-10-29,iPhone客户端,80,24,11,“打工人”满血复活,
4565314366611805,Jrp7KrK21,10月24日至27日，来星巴克享受雕刻时光三坊七巷里探寻非遗之美“唤醒非遗活力，加速吧妈妈”公益沙龙落地福州，为大家带来内蒙古皮雕手艺的体验活动。来自大草原的手艺老师，展示了精湛的皮雕画工艺，带领大家用画笔感受千年非遗文化魅力。活动现场高手云集，气氛热烈，大家各显身手，用手上的画笔助力非遗“出圈”，为大家打call,,"https://wx4.sinaimg.cn/large/001TRdyFly1gk606sjx8mj60m80eujus02.jpg,https://wx3.sinaimg.cn/large/001TRdyFly1gk606tie5oj60m80eun1802.jpg,https://wx1.sinaimg.cn/large/001TRdyFly1gk606u0jfpj60m80eugol02.jpg,https://wx2.sinaimg.cn/large/001TRdyFly1gk606uwktpj60m80eutcm02.jpg,https://wx2.sinaimg.cn/large/001TRdyFly1gk606uktt0j60m80euadc02.jpg,https://wx3.sinaimg.cn/large/001TRdyFly1gk606v5p53j60m80euwik02.jpg,https://wx2.sinaimg.cn/large/001TRdyFly1gk606vhihrj60m80euaeb02.jpg,https://wx2.sinaimg.cn/large/001TRdyFly1gk606vydd3j60m80euq8a02.jpg,https://wx3.sinaimg.cn/large/001TRdyFly1gk606w6re1j60jw0d9wg102.jpg",,,2020-10-29,iPhone客户端,25,3,3,,
4565115468529406,JrjWWzMT4,#真的星爸爸“从头开始”# 星粉投稿 给所有正迷茫的人 “小编你好，最近买了霍华德的新书《从头开始》，出门拿快递的时候刚好就在附近一家店里看了起来。看到书里讲到了霍华德在早期没有任何人看好的情况下，面对各方面的压力任对‘打造出一个熟悉，安全，温馨的地方与朋友会面，一边喝美味咖啡一边编织人际纽带空间’这一理想的坚持与有种莫名的感动，抬头看了看身处的门店，没想到这个理想的实现经历了如此多的不容易。霍华德在书中写到‘我们设立宏大的目标，竭尽全力实现，这是一次冒险，我们同舟共济‘读到这里的时候共鸣很强烈。这本书给了我在迷茫中寻找方向的勇气，也越来越相信，每一种理念和方式，都有自己成功之道。找到并坚持自己的独特之道，明白自己能做、以及应该去做的事情。”,,https://wx3.sinaimg.cn/large/001TRdyFgy1gk5dcori9ej62r522du0x02.jpg,,,2020-10-28,iPhone客户端,44,8,6,真的星爸爸“从头开始”,
4565110930539317,JrjPD2giF,《豆子的故事-第六章：Manifest演绎》 来自设计师Alice。关注+转发，留下你的观影体验，抽3位送云南臻选咖啡豆。 在你的城市，是不是也有一家你觉得#最美的星巴克#？咖啡香的温暖，设计之中有着一种小时候见过的熟悉？这一切都归功于我们的设计师们，将这座城市的风景，装进了心里，从主题到材质，都有着和这个城市的“暗号”，当你走进时，心便有了一种久违的晴天。就像那句老话说的——你若暗号，便是晴天。 更多门店的故事，可以戳豆子的故事6｜城市特有的个性和灵魂，都浓缩在这个空间里也欢迎大家评论区分享你心中的#最美的星巴克# #豆子的故事##星巴克咖啡文化节# 星巴克中国的微博视频 抽奖详情,,,"https://f.video.weibocdn.com/1WeTz9Mklx07HyUDkAFW01041200FgJJ0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&ori=0&ps=1BThihd3VLAY5R&Expires=1620118995&ssig=dfYtVuBPZR&KID=unistore,video",,2020-10-28,微博视频号,59,45,53,"最美的星巴克,最美的星巴克,豆子的故事,星巴克咖啡文化节",
4565045252464300,Jri7Hal4M,9👈fu致文本 😄🎵￥TZXyc883ZGE￥📲咑.閞👉τa0寶👈【★打開迗貓店鋪～伱能的聖誕驚鱚！】 ,,,,,2020-10-28,iPhone客户端,12,16,0,,
4565040072753864,JrhZlbypa,再和大家隆重介绍一次星巴克宠物友好门店图五的每家门店都会请你的爪爪萌友喝爪布奇诺和无咖啡因美式#最美的星巴克# ,,"https://wx4.sinaimg.cn/large/001TRdyFly1gk54hspukkj62jh1oz1l102.jpg,https://wx2.sinaimg.cn/large/001TRdyFly1gk54hwa6vkj62lc1q8kjn02.jpg,https://wx2.sinaimg.cn/large/001TRdyFly1gk54hy0ivjj63sn2j3e0p02.jpg,https://wx2.sinaimg.cn/large/001TRdyFly1gk54hn191gj61q82lcb2c02.jpg,https://wx1.sinaimg.cn/large/001TRdyFly1gk5zv449sgj60m821912k02.jpg,https://wx2.sinaimg.cn/large/001TRdyFly1gk54i31a12j61q82lcx6s02.jpg,https://wx2.sinaimg.cn/large/001TRdyFly1gk54iglshuj653y3bznpo02.jpg,https://wx3.sinaimg.cn/large/001TRdyFly1gk54iuthusj656o3ggkjv02.jpg,https://wx2.sinaimg.cn/large/001TRdyFly1gk54jatc3bj65og3sghe502.jpg",,,2020-10-28,iPhone客户端,191,67,48,最美的星巴克,
4564972766763558,JrgeMsnvE,黑金&墨绿系列经典星杯11月1日上市，快去星巴克会员天猫官方旗舰店抢先加购~ Starbucks星巴克官方旗舰店现付定预售新品，到手价更低至6折【今日直播星看点】今晚7点相约直播间，复制淘口令： pyEJcRHbRDa新品系列抢先看，领大额券付定超优惠！【明日看区域直播】明天14点，来自星巴克臻选上海烘焙工坊的伙伴坐阵官方直播间。复制淘口令： GsAvcRHbFxk ，一起瓜分超人气迷你随行箱、千元面额星礼卡、滚滚隐私章等大量星礼！,,https://wx3.sinaimg.cn/large/001TRdyFgy1gk4u2ryemtj60ku0m84d202.jpg,,,2020-10-28,微博 weibo.com,26,8,1,,
4564920844948813,JreT2kLpz,#早餐天天要上星# 上海台州的朋友们早上叫你起床的是不是星巴克早餐？15/19元套餐均可自由升舱美式，拿铁，馥芮白，燕麦拿铁，焦糖玛奇朵自由升级咖啡，足足省10元以上早上吃得好，好好去打工❤️ ,,"https://wx1.sinaimg.cn/large/001TRdyFly1gk4qzb7fvej60w10u0dpc02.jpg,https://wx1.sinaimg.cn/large/001TRdyFly1gk4qzj2epnj60qr0towjz02.jpg,https://wx1.sinaimg.cn/large/001TRdyFly1gk4qznivc3j60qv0v3whs02.jpg",,,2020-10-28,iPhone客户端,66,34,6,早餐天天要上星,
4564790108226965,JrbuaywcZ,看到亲爱的顾客Show出👉请大家喝了300杯超大杯星巴克咖啡后剩下的隔热杯套，关注➕⬇️，让纸袋、杯套好好利用，一起#GOODGOOD# 晚安，做个好好的梦 ,,"https://wx1.sinaimg.cn/large/001TRdyFgy1gk4bx93hjcj60yi141aon02.jpg,https://wx2.sinaimg.cn/large/001TRdyFgy1gk4bxaky0gj60yi22ou1302.jpg,https://wx2.sinaimg.cn/large/001TRdyFgy1gk4bxba117j60yi0qse1302.jpg,https://wx4.sinaimg.cn/large/001TRdyFgy1gk4bzxmls5j60u00txqjz02.jpg",,,2020-10-27,iPhone客户端,94,28,24,GOODGOOD,
4564639352882901,Jr7z1c5Yp,10月28日至11月3日，星巴克七天七场区域直播轮番上演，各地门店伙伴新晋主播，带来各具特色的#双11#直播盛宴！人气囤囤卡、会员星礼包、限定礼盒套装，惊喜6折起，助你#囤下全年的小确幸#明天14时来自连云港星巴克门店的主播亲授省钱秘籍 。复制直播间淘口令： pyEJcRHbRDa 一起抢1000元面额星礼卡、超人气迷你随行箱、大额优惠券~,,https://wx3.sinaimg.cn/large/001TRdyFly1gk3up7abe2j60ku1124ex02.jpg,,,2020-10-27,iPhone客户端,37,10,10,"双11,囤下全年的小确幸",
4564339854148186,JqZLXhp8e,我们收到了一份铁粉的投稿，他的读后感。“小编您好，收到了你们寄来的书，十分感谢。看到微博里发了我的“火星一样的无人区里的一个人的孤独的咖啡文化节”，很高兴。我和几位朋友开始西部的孤独旅行后，我说最怀念的就是就着一杯咖啡，捧一本书读，我带了手冲，自己扎好帐篷来杯手冲真的魔幻又有趣。没想到你们真的给我在约定的地点，寄来了新书和咖啡文化节贴纸。应该不包邮，谢谢啦！我在一座小镇里，接下来要去盐湖，这本书能陪我一路。一开始我还觉得是本成功学的著作，没想到我一直在看，今天已经读到了童年时期的故事，与父母告别，致辞的那一章让我泪流满面。这是一本好书，希望更多的有爱的，爱自由的人们能读到。#真的星爸爸“从头开始”#,,https://wx1.sinaimg.cn/large/001TRdyFly1gk2w2mvrh5j60rs3tskjl02.jpg,,,2020-10-26,iPhone客户端,44,8,4,真的星爸爸“从头开始”,
4564275652461359,JqY6pakjl,"本周四晚7点，@星巴克臻选上海烘焙工坊 工坊会员之夜再度来袭，报名现已火爆开启！这是2020最后一场近距离接触臻选云南咖啡的活动！参与的星粉有机会观看臻选云南拨云见日的纪录片，在伙伴的带领下品鉴云南咖啡，当晚更有限时商品区6折专享折扣，感兴趣的咖迷，快保存下方海报，微信扫码报名吧！#云南咖啡,拨云见日# ",,"https://wx1.sinaimg.cn/large/001TRdyFgy1gk2ox6loxyj61900u0qa102.jpg,https://wx3.sinaimg.cn/large/001TRdyFgy1gk2ox7typcj61900u0gt202.jpg,https://wx4.sinaimg.cn/large/001TRdyFgy1gk2ox6ts3jj61900u07bb02.jpg,https://wx3.sinaimg.cn/large/001TRdyFgy1gk2ox6nc78j61900u0gsa02.jpg,https://wx3.sinaimg.cn/large/001TRdyFgy1gk2ox79c15j60ku148apl02.jpg,https://wx2.sinaimg.cn/large/001TRdyFgy1gk2ox6yinbj61900u0k0a02.jpg",,,2020-10-26,微博 weibo.com,32,3,0,"云南咖啡,拨云见日",星巴克臻选上海烘焙工坊
4564216432823682,JqWyTbQzg,#“打工人”满血复活#明日万圣特饮来了🎃关注【星巴克中国微博】万圣节画画星手，看看小南瓜们谁是最有南瓜味儿的满血复活“打工人”❤️ ,,"https://wx3.sinaimg.cn/large/001TRdyFly1gk2i3xkqulj616y0u0tka02.jpg,https://wx2.sinaimg.cn/large/001TRdyFly1gk2i3yf5jaj61060u0ajo02.jpg,https://wx2.sinaimg.cn/large/001TRdyFly1gk2i4mk7oaj61aa0u016z02.jpg,https://wx4.sinaimg.cn/large/001TRdyFly1gk2i3z1j2qj60u00xkn1p02.jpg,https://wx3.sinaimg.cn/large/001TRdyFly1gk2i45luq6j62tc2404qq02.jpg,https://wx3.sinaimg.cn/large/001TRdyFly1gk2i3zqwwbj60u018ydn302.jpg,https://wx2.sinaimg.cn/large/001TRdyFly1gk2i40ap45j60u00u6q8o02.jpg,https://wx2.sinaimg.cn/large/001TRdyFly1gk2i3wtix0j618y0u0n3l02.jpg,https://wx2.sinaimg.cn/large/001TRdyFly1gk2i40x6mmj618y0u0qap02.jpg,https://wx2.sinaimg.cn/large/001TRdyFly1gk2i4d773cj62402tckjl02.jpg,https://wx2.sinaimg.cn/large/001TRdyFly1gk2i47yxhsj62tc240hdt02.jpg,https://wx1.sinaimg.cn/large/001TRdyFly1gk2i4axod1j62tc240qv502.jpg,https://wx1.sinaimg.cn/large/001TRdyFly1gk2i4h8xrjj62tc240x6p02.jpg,https://wx2.sinaimg.cn/large/001TRdyFly1gk2i4327jcj62402tcu0x02.jpg,https://wx2.sinaimg.cn/large/001TRdyFly1gk2i4lc04uj62402tc4qq02.jpg",,,2020-10-26,iPhone客户端,83,22,23,“打工人”满血复活,
4563875330530491,JqNGJ2e0j,星巴克 ,,,,,2020-10-25,星巴克超话,39,63,2,,
4563872864799943,JqNCKk8Gr,#真的星爸爸“从头开始”# 每日阅读分享 #从头开始From Ground Up# 【从头开始·第十章】 2014年4月，刚刚结婚两个月的蕾切尔·拜尔凯克（Rachael Bialcak）的丈夫—一位战斗机维修师—就被调到了俄克拉何马州伊尼德市的万斯空军基地，但他们家在犹他州，两地相距1000英里。在搬到新公寓之后，孤独而心烦意乱的蕾切尔在附近一家星巴克里坐了一天，以逃离新住所的死寂。她跟店员成了朋友，后者问她犹他州的趣闻逸事，请她喝咖啡，看她流泪还拥抱了她。蕾切尔深受感动，当天就申请在门店工作，如此一来，用她的话说：“成为这种感觉的一分子，并且跟他人一起分享。”下面引用的是蕾切尔的原话，之所以将其分享出来，是因为在表达公司伙伴、顾客的情感连线这件事上，她比我说得更好。,,https://wx3.sinaimg.cn/large/001TRdyFly1gk1enpczf5j60rs227kai02.jpg,,,2020-10-25,iPhone客户端,29,6,5,"真的星爸爸“从头开始”,从头开始From Ground Up",
